"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","RACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE_","SEX_","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","CU_C_DE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_"
.,.,,"5","2",,,"2","2","A","A","A","D","D","A","A","D","D",460751,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,24,"5","1","2",,"09","1","2","D","D","D","D","D","A","D","D","D",460752,39,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",-3000,"D","1","D","39","D",.,"A",.,"A",.,"A",.,"A",1040,"D",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
60,52,"1","1","2",,"14","1","1","D","D","D","D","D","A","D","D","D",460752,37,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",.,"A",.,"A",.,"B",4743,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",62000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"5","2","3",,"1","2","A","D","A","D","D","D","A","D","D",460752,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,.,,"5","2",,,"1","1","A","A","A","D","D","A","A","D","D",460752,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","2",,,"1","2","A","A","A","D","D","A","A","D","D",460752,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","3","4",,"12","1","1","D","D","D","D","D","A","D","D","D",460761,45,"D",7875,"D",.,"A",.,"A",7153,"T",11844,"T","2","D","2","D",.,"A","1","D","39","D",.,"A",270,"D",2400,"D",.,"A",.,"A",5355,"D",1,.,"A",364,"T",.,"A",.,"A",0,"D",.,"A","2","D",1830,"T",.,"A","2","D",70000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D"
40,52,"1","5","4",,"04","1","2","D","D","D","D","D","A","D","D","D",460761,21,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","8","D","40","D",.,"A",.,"C",280,"D",.,"A",.,"A",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"1","3","4",,"12","1","1","D","D","D","D","D","A","D","D","D",460762,45,"D",7875,"D",.,"A",.,"A",7153,"T",11844,"T","2","D","2","D",.,"A","1","D","39","D",.,"A",270,"D",2400,"D",.,"A",.,"A",5355,"D",1,.,"A",364,"T",.,"A",.,"A",0,"D",.,"A","2","D",1830,"T",.,"A","2","D",70000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D"
40,52,"1","5","4",,"04","1","2","D","D","D","D","D","A","D","D","D",460762,21,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","8","D","40","D",.,"A",.,"C",280,"D",.,"A",.,"A",1148,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",15000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"2","3","4",,"07","1","1","D","D","D","D","D","A","D","D","D",460771,59,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",404,"D",.,"A",.,"A",1094,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",14300,"D",.,"A",0,"D","2","D","2","D",,"A","1","D"
40,52,"2","3","4",,"07","1","1","D","D","D","D","D","A","D","D","D",460772,59,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",404,"D",.,"A",.,"A",1094,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",14300,"D",.,"A",0,"D","2","D","2","D",,"A","1","D"
40,52,"2","5","3",,"04","2","1","D","D","D","D","D","A","D","D","D",460781,55,"D",2897,"D",.,"A",.,"A",.,"A",1276,"D","2","D","2","D",.,"A","1","D","40","D",.,"A",84,"D",870,"D",.,"A",.,"A",2295,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",37,"D",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"2","5","3",,"04","2","1","D","D","D","D","D","A","D","D","D",460782,55,"D",2897,"D",.,"A",.,"A",.,"A",1276,"D","2","D","2","D",.,"A","1","D","40","D",.,"A",84,"D",870,"D",.,"A",.,"A",2295,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",37,"D",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
20,36,"1","5","3",,"04","2","2","D","D","D","D","D","A","D","D","D",460791,35,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",1071,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",14000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
20,36,"1","5","3",,"04","2","2","D","D","D","D","D","A","D","D","D",460792,35,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",1071,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",14000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
20,52,"1","1","4",,"03","1","1","D","D","D","D","D","A","D","D","D",460801,69,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",77,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",850,"D","2","D",.,"A",.,"A","2","D",1000,"D",12,"D",10848,"D",,"A","3","D","1","D",,"A"
.,0,,"1","4","1",,"1","2","A","D","A","D","D","D","A","D","D",460801,67,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",400,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",5448,"D",,"A","3","D","1","D",,"A"
20,52,"1","1","4",,"03","1","1","D","D","D","D","D","A","D","D","D",460802,69,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",77,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",850,"D","2","D",.,"A",.,"A","2","D",1000,"D",12,"D",10848,"D",,"A","3","D","1","D",,"A"
.,0,,"1","4","1",,"1","2","A","D","A","D","D","D","A","D","D",460802,67,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",400,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",5448,"D",,"A","3","D","1","D",,"A"
8,52,"1","2","4",,"05","1","2","D","D","D","D","D","A","D","D","D",460811,61,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",1100,"D","2","D",.,"A",.,"A","2","D",.,"C",12,"D",13848,"D","2","D","3","D","1","D","1","D"
8,52,"1","2","4",,"05","1","2","D","D","D","D","D","A","D","D","D",460812,61,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",1100,"D","2","D",.,"A",.,"A","2","D",.,"C",12,"D",13848,"D","2","D","3","D","1","D","1","D"
.,0,,"1","4","1",,"1","1","A","D","A","D","D","D","A","D","D",460821,56,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"5","1","1",,"03","1","2","D","D","D","D","D","A","D","D","D",460821,57,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","40","D",20000,"D",.,"A",.,"A",.,"A",28300,"T",3060,"D",2,.,"A",.,"A",.,"A",.,"A",3060,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
15,40,"1","5","4",,"10","1","2","D","D","D","D","D","A","D","D","D",460821,28,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","D",.,"A","3","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",1000,"D","2","D",.,"C",.,"A","2","D",.,"C",12,"D",12648,"D","2","D","3","D","1","D","2","D"
.,0,,"1","4","1",,"1","1","A","D","A","D","D","D","A","D","D",460822,56,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","44","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"5","1","1",,"03","1","2","D","D","D","D","D","A","D","D","D",460822,57,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","40","D",20000,"D",.,"A",.,"A",.,"A",28300,"T",3060,"D",2,.,"A",.,"A",.,"A",.,"A",3060,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
15,40,"1","5","4",,"10","1","2","D","D","D","D","D","A","D","D","D",460822,28,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","1","D",.,"A","3","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",1000,"D","2","D",.,"C",.,"A","2","D",.,"C",12,"D",12648,"D","2","D","3","D","1","D","2","D"
.,0,,"2","3","1",,"2","2","A","D","A","D","D","D","A","D","D",460831,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"B","2","D",.,"A",.,"A","2","D",.,"A",12,"D",648,"D",,"A",,"A","1","D",,"A"
55,52,"1","1","4",,"03","1","2","D","D","D","D","D","A","D","D","D",460841,43,"D",.,"B",.,"A",.,"B",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",.,"C",.,"A",.,"A",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","2","D",,"A","3","D"
40,49,"1","1","4",,"05","1","1","D","D","D","D","D","A","D","D","D",460841,47,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","6","D"
.,0,,"5","4","3",,"1","1","A","D","A","D","D","D","A","D","D",460841,17,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"B",10,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",460841,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"B",5,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
55,52,"1","1","4",,"03","1","2","D","D","D","D","D","A","D","D","D",460842,43,"D",.,"B",.,"A",.,"B",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",.,"C",.,"A",.,"A",0,"D",1,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","2","D",,"A","3","D"
40,49,"1","1","4",,"05","1","1","D","D","D","D","D","A","D","D","D",460842,47,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","6","D"
.,0,,"5","4","3",,"1","1","A","D","A","D","D","D","A","D","D",460842,17,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"B",10,"D",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",460842,5,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"B",5,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
60,26,"1","1","1",,"03","1","2","D","D","D","D","D","A","D","D","D",460851,37,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","2","D",,"A",,"B"
40,40,"1","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",460851,39,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","44","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",460851,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",460851,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",460851,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
60,26,"1","1","1",,"03","1","2","D","D","D","D","D","A","D","D","D",460852,37,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","2","D",,"A",,"B"
40,40,"1","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",460852,39,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","44","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",460852,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",460852,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",460852,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","3","1",,"10","1","2","D","D","D","D","D","A","D","D","D",460861,42,"D",2564,"D",.,"A",.,"A",.,"A",977,"D","2","D","2","D",.,"A","1","D","40","D",.,"A",105,"D",819,"D",.,"A",.,"A",1530,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",40,"D",.,"A","2","D",20000,"D",.,"A",0,"D","2","D","3","D",,"A","6","D"
.,0,,"5","4","3",,"1","1","A","D","A","D","D","D","A","D","D",460861,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","07","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
35,37,"1","3","4",,"13","1","1","D","D","D","D","D","A","D","D","D",460861,40,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","9","D","39","D",.,"A",.,"C",.,"C",.,"C",.,"A",0,"D",1,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","3","1",,"10","1","2","D","D","D","D","D","A","D","D","D",460862,42,"D",2564,"D",.,"A",.,"A",.,"A",977,"D","2","D","2","D",.,"A","1","D","40","D",.,"A",105,"D",819,"D",.,"A",.,"A",1530,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",40,"D",.,"A","2","D",20000,"D",.,"A",0,"D","2","D","3","D",,"A","6","D"
.,0,,"5","4","3",,"1","1","A","D","A","D","D","D","A","D","D",460862,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","07","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
35,37,"1","3","4",,"13","1","1","D","D","D","D","D","A","D","D","D",460862,40,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","9","D","40","D",.,"A",.,"C",.,"C",.,"C",.,"A",0,"D",1,.,"C",.,"C",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
60,52,"1","1","4",,"07","4","1","D","D","D","D","D","A","D","D","D",460871,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"1","4","2",,"4","2","A","D","A","D","D","D","A","D","D",460871,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","4",,,"4","2","A","A","A","D","D","A","A","D","D",460871,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
60,52,"1","1","4",,"07","4","1","D","D","D","D","D","A","D","D","D",460872,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"1","4","2",,"4","2","A","D","A","D","D","D","A","D","D",460872,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","4",,,"4","2","A","A","A","D","D","A","A","D","D",460872,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"5","4","1",,"03","1","1","D","D","D","D","D","A","D","D","D",460881,34,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"C","1","D","44","D",.,"A",400,"D",.,"C",.,"A",.,"C",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",150,"D",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"5","4","1",,"03","1","1","D","D","D","D","D","A","D","D","D",460882,34,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"C","1","D","44","D",.,"A",400,"D",.,"C",.,"A",.,"C",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",150,"D",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","1","4",,"07","1","1","D","D","D","D","D","A","D","D","D",460891,48,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","4",,"04","1","2","D","D","D","D","D","A","D","D","D",460891,52,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"5","4","3",,"1","1","A","D","A","D","D","D","A","D","D",460891,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
40,52,"1","1","4",,"07","1","1","D","D","D","D","D","A","D","D","D",460892,48,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
